# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/Clark.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/Clark.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000219 seconds
INFO	sites-compared	5004
INFO	sites-skipped-no-match	72690
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	25
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	5004
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	Clark	PI157401	1375	1.020245e+00	5004	3629
DCv2	Clark	PI174852	2656	8.448927e-01	5004	2348
DCv2	Clark	PI184047	1648	1.009237e+00	5004	3356
DCv2	Clark	PI189941	1865	8.511449e-01	5004	3139
DCv2	Clark	PI196168	2117	7.236738e-01	5004	2887
DCv2	Clark	PI200462	2099	8.063311e-01	5004	2905
DCv2	Clark	PI229339	2152	7.534909e-01	5004	2852
DCv2	Clark	PI238108	2257	8.622251e-01	5004	2747
DCv2	Clark	PI241424	2018	8.285735e-01	5004	2986
DCv2	Clark	PI248404	1793	8.286950e-01	5004	3211
DCv2	Clark	PI274207	2208	7.264912e-01	5004	2796
DCv2	Clark	PI274582	2808	7.597402e-01	5004	2196
DCv2	Clark	PI306704B	2451	9.126406e-01	5004	2553
DCv2	Clark	PI307854	2283	8.835269e-01	5004	2721
DCv2	Clark	PI307865	2309	9.518055e-01	5004	2695
DCv2	Clark	PI307876A	2430	8.978828e-01	5004	2574
DCv2	Clark	PI307888B	2255	8.835545e-01	5004	2749
DCv2	Clark	PI307889C	2452	8.425967e-01	5004	2552
DCv2	Clark	PI317337	2137	7.699062e-01	5004	2867
DCv2	Clark	PI323560	2517	8.993977e-01	5004	2487
DCv2	Clark	PI355070S	1554	9.015751e-01	5004	3450
DCv2	Clark	PI361071B	2093	8.571097e-01	5004	2911
DCv2	Clark	PI361116	1814	8.990472e-01	5004	3190
DCv2	Clark	PI378687B	2050	9.783631e-01	5004	2954
DCv2	Clark	PI398202	2028	7.512455e-01	5004	2976
DCv2	Clark	PI398307	2111	7.519309e-01	5004	2893
DCv2	Clark	PI398399	1829	7.725264e-01	5004	3175
DCv2	Clark	PI398634	2304	7.469378e-01	5004	2700
DCv2	Clark	PI398723	1998	9.277131e-01	5004	3006
DCv2	Clark	PI398772	2032	7.318571e-01	5004	2972
DCv2	Clark	PI398985	1827	8.397157e-01	5004	3177
DCv2	Clark	PI399122	2104	8.161339e-01	5004	2900
DCv2	Clark	PI407099	2058	9.726444e-01	5004	2946
DCv2	Clark	PI407186	2043	1.025254e+00	5004	2961
DCv2	Clark	PI407191	1629	1.086096e+00	5004	3375
DCv2	Clark	PI407795B	2123	7.475676e-01	5004	2881
DCv2	Clark	PI407915	2364	7.150346e-01	5004	2640
DCv2	Clark	PI407916	2163	7.870432e-01	5004	2841
DCv2	Clark	PI407999-1	1280	1.010322e+00	5004	3724
DCv2	Clark	PI408095A	2394	7.558202e-01	5004	2610
DCv2	Clark	PI408304	1878	8.131973e-01	5004	3126
DCv2	Clark	PI415072	1874	9.902130e-01	5004	3130
DCv2	Clark	PI417072	1953	8.080979e-01	5004	3051
DCv2	Clark	PI417115	2857	8.103217e-01	5004	2147
DCv2	Clark	PI417128	1945	8.430494e-01	5004	3059
DCv2	Clark	PI417286	2183	7.482174e-01	5004	2821
DCv2	Clark	PI417472C	2181	7.493312e-01	5004	2823
DCv2	Clark	PI417502	2639	7.655133e-01	5004	2365
DCv2	Clark	PI423842	1972	7.645847e-01	5004	3032
DCv2	Clark	PI423982	1956	7.996014e-01	5004	3048
DCv2	Clark	PI423992	2036	1.043552e+00	5004	2968
DCv2	Clark	PI424028	1483	9.920799e-01	5004	3521
DCv2	Clark	PI424248	2044	7.380191e-01	5004	2960
DCv2	Clark	PI424249E	2156	7.139076e-01	5004	2848
DCv2	Clark	PI424324B	1917	8.477154e-01	5004	3087
DCv2	Clark	PI424376	1865	7.947292e-01	5004	3139
DCv2	Clark	PI424443	2210	7.242106e-01	5004	2794
DCv2	Clark	PI434975	2357	8.955563e-01	5004	2647
DCv2	Clark	PI437079A	1815	9.768773e-01	5004	3189
DCv2	Clark	PI437150	1710	9.731715e-01	5004	3294
DCv2	Clark	PI437299	1951	8.852197e-01	5004	3053
DCv2	Clark	PI437341	3028	9.407129e-01	5004	1976
DCv2	Clark	PI437378C	1761	9.099044e-01	5004	3243
DCv2	Clark	PI437441	1192	1.036456e+00	5004	3812
DCv2	Clark	PI437615A	1555	9.590991e-01	5004	3449
DCv2	Clark	PI437673	1721	9.839526e-01	5004	3283
DCv2	Clark	PI437690	2248	1.090963e+00	5004	2756
DCv2	Clark	PI437721A	2061	9.646324e-01	5004	2943
DCv2	Clark	PI437863B	2284	1.040911e+00	5004	2720
DCv2	Clark	PI437892	1814	8.246871e-01	5004	3190
DCv2	Clark	PI438015	1886	8.893902e-01	5004	3118
DCv2	Clark	PI438037	1634	8.745209e-01	5004	3370
DCv2	Clark	PI438058	1845	9.227432e-01	5004	3159
DCv2	Clark	PI438177	2332	1.076264e+00	5004	2672
DCv2	Clark	PI438250A	2141	9.419277e-01	5004	2863
DCv2	Clark	PI438252B	1397	9.626670e-01	5004	3607
DCv2	Clark	PI438355	1677	9.743095e-01	5004	3327
DCv2	Clark	PI438381	1810	8.321703e-01	5004	3194
DCv2	Clark	PI438438	2737	7.741450e-01	5004	2267
DCv2	Clark	PI442003B	2532	8.289846e-01	5004	2472
DCv2	Clark	PI442031	1584	9.895339e-01	5004	3420
DCv2	Clark	PI442041	1855	8.675459e-01	5004	3149
DCv2	Clark	PI442045	1734	9.819924e-01	5004	3270
DCv2	Clark	PI458091	2038	7.345256e-01	5004	2966
DCv2	Clark	PI458165	2179	7.810617e-01	5004	2825
DCv2	Clark	PI464890A	2036	1.043843e+00	5004	2968
DCv2	Clark	PI467322B	1861	9.684902e-01	5004	3143
DCv2	Clark	PI468916	1977	1.136699e+00	5004	3027
DCv2	Clark	PI475815	1187	1.080711e+00	5004	3817
DCv2	Clark	PI476903	2121	8.210642e-01	5004	2883
DCv2	Clark	PI479744	2140	1.042252e+00	5004	2864
DCv2	Clark	PI494181	2138	7.603641e-01	5004	2866
DCv2	Clark	PI495832	1059	1.162488e+00	5004	3945
DCv2	Clark	PI503333	1402	1.026322e+00	5004	3602
DCv2	Clark	PI504490	2015	7.664040e-01	5004	2989
DCv2	Clark	PI506737	1387	1.088690e+00	5004	3617
DCv2	Clark	PI506848	2166	7.660857e-01	5004	2838
DCv2	Clark	PI506860	1798	8.338783e-01	5004	3206
DCv2	Clark	PI506862	1889	8.742909e-01	5004	3115
DCv2	Clark	PI506928	1967	8.678089e-01	5004	3037
DCv2	Clark	PI507028	2114	7.237461e-01	5004	2890
DCv2	Clark	PI507069	1358	9.674403e-01	5004	3646
DCv2	Clark	PI507162	1959	7.674709e-01	5004	3045
DCv2	Clark	PI507222	1989	7.711758e-01	5004	3015
DCv2	Clark	PI507294B	2120	1.013897e+00	5004	2884
DCv2	Clark	PI507396	2030	7.681152e-01	5004	2974
DCv2	Clark	PI507406B	1892	7.733725e-01	5004	3112
DCv2	Clark	PI507452	2017	7.760325e-01	5004	2987
DCv2	Clark	PI507636	1989	1.000272e+00	5004	3015
DCv2	Clark	PI507687B	2070	8.597579e-01	5004	2934
DCv2	Clark	PI507706	1663	1.040024e+00	5004	3341
DCv2	Clark	PI507723A	2079	1.051987e+00	5004	2925
DCv2	Clark	PI507766	1965	1.090865e+00	5004	3039
DCv2	Clark	PI509109	1981	7.523702e-01	5004	3023
DCv2	Clark	PI522209B	2063	1.077784e+00	5004	2941
DCv2	Clark	PI534645	2721	8.513769e-01	5004	2283
DCv2	Clark	PI538403	1952	7.694452e-01	5004	3052
DCv2	Clark	PI543832	2106	7.827633e-01	5004	2898
DCv2	Clark	PI547570	270	1.204007e+00	5004	4734
DCv2	Clark	PI547787	1656	8.818377e-01	5004	3348
DCv2	Clark	PI548166	2304	1.038003e+00	5004	2700
DCv2	Clark	PI548203	2064	9.005835e-01	5004	2940
DCv2	Clark	PI548228	1759	8.929289e-01	5004	3245
DCv2	Clark	PI548229	1600	9.294503e-01	5004	3404
DCv2	Clark	PI548973	2866	8.781471e-01	5004	2138
DCv2	Clark	PI549028	2050	7.775747e-01	5004	2954
DCv2	Clark	PI549054	1902	7.932596e-01	5004	3102
DCv2	Clark	PI561277	1298	9.893935e-01	5004	3706
DCv2	Clark	PI561307	1571	9.926144e-01	5004	3433
DCv2	Clark	PI561314A	1924	1.020654e+00	5004	3080
DCv2	Clark	PI561329	1625	1.026629e+00	5004	3379
DCv2	Clark	PI561344	1920	1.015359e+00	5004	3084
DCv2	Clark	PI561347	1960	9.167975e-01	5004	3044
DCv2	Clark	PI562561	2039	1.013812e+00	5004	2965
DCv2	Clark	PI566991	2667	8.503136e-01	5004	2337
DCv2	Clark	PI567102B	2338	9.111233e-01	5004	2666
DCv2	Clark	PI567122C	2226	9.631183e-01	5004	2778
DCv2	Clark	PI567175B	1927	8.730080e-01	5004	3077
DCv2	Clark	PI567213A	1604	9.652453e-01	5004	3400
DCv2	Clark	PI567299A	1800	1.028897e+00	5004	3204
DCv2	Clark	PI567368	2176	8.557172e-01	5004	2828
DCv2	Clark	PI567545	2010	9.055761e-01	5004	2994
DCv2	Clark	PI567679B	2272	1.064678e+00	5004	2732
DCv2	Clark	PI567686	2252	8.888704e-01	5004	2752
DCv2	Clark	PI578329B	2624	7.980801e-01	5004	2380
DCv2	Clark	PI578401B	2217	7.762843e-01	5004	2787
DCv2	Clark	PI578436	2457	8.627533e-01	5004	2547
DCv2	Clark	PI578477C	2414	9.234668e-01	5004	2590
DCv2	Clark	PI578482C	2522	9.465095e-01	5004	2482
DCv2	Clark	PI578505	2169	1.019203e+00	5004	2835
DCv2	Clark	PI583365	1536	9.606848e-01	5004	3468
DCv2	Clark	PI587599	2638	8.595067e-01	5004	2366
DCv2	Clark	PI587617	2660	8.122186e-01	5004	2344
DCv2	Clark	PI587748	1851	9.378236e-01	5004	3153
DCv2	Clark	PI587834	2881	8.820627e-01	5004	2123
DCv2	Clark	PI587851C	1710	8.461429e-01	5004	3294
DCv2	Clark	PI587890A	2274	8.281513e-01	5004	2730
