# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/Harosoy.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/Harosoy.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000213 seconds
INFO	sites-compared	13861
INFO	sites-skipped-no-match	54826
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	100
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	13861
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	Harosoy	PI417115	5856	7.863182e-01	13861	8005
DCv2	Harosoy	PI417128	5210	7.624525e-01	13861	8651
DCv2	Harosoy	PI417286	5308	7.467868e-01	13861	8553
DCv2	Harosoy	PI417472C	5392	7.536272e-01	13861	8469
DCv2	Harosoy	PI417502	5966	7.882237e-01	13861	7895
DCv2	Harosoy	PI423842	5494	7.504269e-01	13861	8367
DCv2	Harosoy	PI423982	5450	7.378668e-01	13861	8411
DCv2	Harosoy	PI423992	5587	9.853491e-01	13861	8274
DCv2	Harosoy	PI424028	3813	9.363099e-01	13861	10048
DCv2	Harosoy	PI424248	4858	7.619415e-01	13861	9003
DCv2	Harosoy	PI424249E	5351	7.287364e-01	13861	8510
DCv2	Harosoy	PI424324B	5574	7.560670e-01	13861	8287
DCv2	Harosoy	PI424376	5322	7.618610e-01	13861	8539
DCv2	Harosoy	PI424443	5460	7.453868e-01	13861	8401
DCv2	Harosoy	PI434975	5792	7.976366e-01	13861	8069
DCv2	Harosoy	PI437079A	4091	1.060719e+00	13861	9770
DCv2	Harosoy	PI437150	6486	8.805590e-01	13861	7375
DCv2	Harosoy	PI437299	5030	8.599091e-01	13861	8831
DCv2	Harosoy	PI437341	8072	1.012718e+00	13861	5789
DCv2	Harosoy	PI437378C	2779	1.061787e+00	13861	11082
DCv2	Harosoy	PI437441	5175	9.732013e-01	13861	8686
DCv2	Harosoy	PI437615A	3547	1.075280e+00	13861	10314
DCv2	Harosoy	PI437673	5483	8.644976e-01	13861	8378
DCv2	Harosoy	PI437690	5610	1.064121e+00	13861	8251
DCv2	Harosoy	PI437721A	5745	8.048251e-01	13861	8116
DCv2	Harosoy	PI437863B	6894	9.163919e-01	13861	6967
DCv2	Harosoy	PI437892	3541	9.911248e-01	13861	10320
DCv2	Harosoy	PI438015	2848	1.073182e+00	13861	11013
DCv2	Harosoy	PI438037	916	1.149329e+00	13861	12945
DCv2	Harosoy	PI438058	5146	9.530480e-01	13861	8715
DCv2	Harosoy	PI438177	6989	9.159377e-01	13861	6872
DCv2	Harosoy	PI438250A	5400	9.163023e-01	13861	8461
DCv2	Harosoy	PI438252B	4505	9.901759e-01	13861	9356
DCv2	Harosoy	PI438355	4718	8.929110e-01	13861	9143
DCv2	Harosoy	PI438381	4531	8.645525e-01	13861	9330
DCv2	Harosoy	PI438438	5926	7.704234e-01	13861	7935
DCv2	Harosoy	PI442003B	5773	7.899271e-01	13861	8088
DCv2	Harosoy	PI442031	3814	1.044574e+00	13861	10047
DCv2	Harosoy	PI442041	5216	8.174752e-01	13861	8645
DCv2	Harosoy	PI442045	4847	9.486856e-01	13861	9014
DCv2	Harosoy	PI458091	5195	7.417216e-01	13861	8666
DCv2	Harosoy	PI458165	5404	7.473643e-01	13861	8457
DCv2	Harosoy	PI464890A	5586	9.851985e-01	13861	8275
DCv2	Harosoy	PI467322B	4811	9.452520e-01	13861	9050
DCv2	Harosoy	PI468916	5697	1.038018e+00	13861	8164
DCv2	Harosoy	PI475815	4811	9.248314e-01	13861	9050
DCv2	Harosoy	PI476903	5313	8.019631e-01	13861	8548
DCv2	Harosoy	PI479744	5690	1.033120e+00	13861	8171
DCv2	Harosoy	PI494181	5357	7.903817e-01	13861	8504
DCv2	Harosoy	PI495832	6174	1.014957e+00	13861	7687
DCv2	Harosoy	PI503333	4378	8.832979e-01	13861	9483
DCv2	Harosoy	PI504490	5131	7.443772e-01	13861	8730
DCv2	Harosoy	PI506737	3751	1.000145e+00	13861	10110
DCv2	Harosoy	PI506848	5455	7.405788e-01	13861	8406
DCv2	Harosoy	PI506860	4843	7.767668e-01	13861	9018
DCv2	Harosoy	PI506862	5102	8.056880e-01	13861	8759
DCv2	Harosoy	PI506928	5102	7.732087e-01	13861	8759
DCv2	Harosoy	PI507028	5314	7.411817e-01	13861	8547
DCv2	Harosoy	PI507069	3466	9.208219e-01	13861	10395
DCv2	Harosoy	PI507162	5370	8.201722e-01	13861	8491
DCv2	Harosoy	PI507222	4742	7.924793e-01	13861	9119
DCv2	Harosoy	PI507294B	6468	9.366584e-01	13861	7393
DCv2	Harosoy	PI507396	4985	7.697618e-01	13861	8876
DCv2	Harosoy	PI507406B	5063	7.409816e-01	13861	8798
DCv2	Harosoy	PI507452	5017	7.542159e-01	13861	8844
DCv2	Harosoy	PI507636	5735	9.389398e-01	13861	8126
DCv2	Harosoy	PI507687B	4851	9.129980e-01	13861	9010
