# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/PI507847.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/PI507847.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000196 seconds
INFO	sites-compared	20637
INFO	sites-skipped-no-match	40658
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	408
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	20637
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	PI507847	PI506992	11297	9.701071e-01	20637	9340
DCv2	PI507847	PI507344	11436	9.664705e-01	20637	9201
DCv2	PI507847	PI507368	12014	9.622869e-01	20637	8623
DCv2	PI507847	PI507541	11227	1.010065e+00	20637	9410
DCv2	PI507847	PI509111	11906	8.934381e-01	20637	8731
DCv2	PI507847	PI548449	11066	1.089999e+00	20637	9571
DCv2	PI507847	PI549076A	12543	1.012379e+00	20637	8094
DCv2	PI507847	PI561348	11109	9.932184e-01	20637	9528
DCv2	PI507847	PI567433A	10851	1.282300e+00	20637	9786
DCv2	PI507847	PI567451	8756	1.421480e+00	20637	11881
DCv2	PI507847	PI567453	10607	1.293736e+00	20637	10030
DCv2	PI507847	PI567518	10687	1.430396e+00	20637	9950
DCv2	PI507847	PI567603A	10832	1.187864e+00	20637	9805
DCv2	PI507847	PI567679C	10554	1.260820e+00	20637	10083
DCv2	PI507847	PI567767C	10640	1.285360e+00	20637	9997
DCv2	PI507847	PI578386	12215	1.046073e+00	20637	8422
DCv2	PI507847	PI578485A	12115	1.083917e+00	20637	8522
DCv2	PI507847	PI587583B	11144	1.084640e+00	20637	9493
DCv2	PI507847	PI592948	11091	1.244696e+00	20637	9546
DCv2	PI507847	PI594245B	11155	9.911230e-01	20637	9482
DCv2	PI507847	PI594401B	11285	1.151226e+00	20637	9352
DCv2	PI507847	PI594461A	11056	1.124546e+00	20637	9581
DCv2	PI507847	PI594476	11509	1.073673e+00	20637	9128
DCv2	PI507847	PI594714	11251	1.134765e+00	20637	9386
DCv2	PI507847	PI594817	11871	9.647961e-01	20637	8766
DCv2	PI507847	PI594818	11680	9.822315e-01	20637	8957
DCv2	PI507847	PI594871	11611	1.097047e+00	20637	9026
DCv2	PI507847	PI605782B	11289	1.103423e+00	20637	9348
DCv2	PI507847	PI605796	11352	1.102636e+00	20637	9285
DCv2	PI507847	PI605844E	11456	1.068781e+00	20637	9181
DCv2	PI507847	PI605885C	11764	1.069624e+00	20637	8873
DCv2	PI507847	PI605886B	11511	1.100139e+00	20637	9126
DCv2	PI507847	PI606393	11350	1.103218e+00	20637	9287
DCv2	PI507847	PI606430	11260	1.109672e+00	20637	9377
DCv2	PI507847	PI612713B	12369	1.032870e+00	20637	8268
DCv2	PI507847	PI612726	11955	1.017609e+00	20637	8682
DCv2	PI507847	PI612742	11943	1.049414e+00	20637	8694
DCv2	PI507847	PI613559F	11754	1.009963e+00	20637	8883
DCv2	PI507847	PI615467	10487	1.131538e+00	20637	10150
DCv2	PI507847	PI615472	11515	1.130243e+00	20637	9122
DCv2	PI507847	PI615481	11537	1.084706e+00	20637	9100
DCv2	PI507847	PI632667	11277	1.099771e+00	20637	9360
DCv2	PI507847	PI632944D	10770	1.156975e+00	20637	9867
DCv2	PI507847	PI639528C	11232	1.234395e+00	20637	9405
DCv2	PI507847	PI639546A	12119	1.106233e+00	20637	8518
DCv2	PI507847	PI639558	10102	1.544010e+00	20637	10535
DCv2	PI507847	PI639560B	12349	1.039918e+00	20637	8288
DCv2	PI507847	PI639607	4396	2.033551e+00	20637	16241
DCv2	PI507847	FC31676	11448	1.043930e+00	20637	9189
DCv2	PI507847	PI69991	12375	1.267162e+00	20637	8262
DCv2	PI507847	PI81023	9011	1.294737e+00	20637	11626
DCv2	PI507847	PI84632S	12205	1.120260e+00	20637	8432
DCv2	PI507847	PI85559	12286	9.121527e-01	20637	8351
DCv2	PI507847	PI86002	8511	1.672639e+00	20637	12126
DCv2	PI507847	PI86024	11306	9.892184e-01	20637	9331
DCv2	PI507847	PI88312	11953	1.147337e+00	20637	8684
DCv2	PI507847	PI91091	12337	9.883245e-01	20637	8300
DCv2	PI507847	PI93217	12519	9.626713e-01	20637	8118
DCv2	PI507847	PI157401	10307	1.273291e+00	20637	10330
DCv2	PI507847	PI174852	10496	1.361924e+00	20637	10141
DCv2	PI507847	PI184047	10053	1.356205e+00	20637	10584
DCv2	PI507847	PI189941	10441	1.209697e+00	20637	10196
DCv2	PI507847	PI196168	12206	9.231115e-01	20637	8431
DCv2	PI507847	PI200462	11164	9.950957e-01	20637	9473
DCv2	PI507847	PI229339	11293	9.939593e-01	20637	9344
DCv2	PI507847	PI238108	9488	1.417640e+00	20637	11149
DCv2	PI507847	PI241424	10081	1.138680e+00	20637	10556
DCv2	PI507847	PI248404	12302	9.412591e-01	20637	8335
DCv2	PI507847	PI274207	12239	8.872176e-01	20637	8398
DCv2	PI507847	PI274582	11473	1.162361e+00	20637	9164
DCv2	PI507847	PI306704B	11217	1.159312e+00	20637	9420
DCv2	PI507847	PI307854	9250	1.525089e+00	20637	11387
DCv2	PI507847	PI307865	8794	1.613733e+00	20637	11843
DCv2	PI507847	PI307876A	11124	1.136242e+00	20637	9513
DCv2	PI507847	PI307888B	9242	1.526194e+00	20637	11395
DCv2	PI507847	PI307889C	10612	1.283303e+00	20637	10025
DCv2	PI507847	PI317337	11489	9.845482e-01	20637	9148
DCv2	PI507847	PI323560	10065	1.394158e+00	20637	10572
DCv2	PI507847	PI355070S	12747	9.763421e-01	20637	7890
DCv2	PI507847	PI361071B	11308	1.147340e+00	20637	9329
DCv2	PI507847	PI361116	13777	9.347154e-01	20637	6860
DCv2	PI507847	PI378687B	6577	1.769366e+00	20637	14060
DCv2	PI507847	PI398202	11817	9.518190e-01	20637	8820
DCv2	PI507847	PI398307	11429	9.977634e-01	20637	9208
DCv2	PI507847	PI398399	11861	9.274403e-01	20637	8776
DCv2	PI507847	PI398634	11333	1.004998e+00	20637	9304
DCv2	PI507847	PI398723	9459	1.328058e+00	20637	11178
DCv2	PI507847	PI398772	11904	8.720112e-01	20637	8733
DCv2	PI507847	PI398985	11657	9.441000e-01	20637	8980
DCv2	PI507847	PI399122	11217	1.042189e+00	20637	9420
DCv2	PI507847	PI407099	6822	1.765582e+00	20637	13815
DCv2	PI507847	PI407186	5954	1.867185e+00	20637	14683
DCv2	PI507847	PI407191	5424	1.844095e+00	20637	15213
DCv2	PI507847	PI407795B	11418	1.007150e+00	20637	9219
DCv2	PI507847	PI407915	11921	9.354618e-01	20637	8716
DCv2	PI507847	PI407916	11519	1.007879e+00	20637	9118
DCv2	PI507847	PI407999-1	9011	1.375661e+00	20637	11626
DCv2	PI507847	PI408095A	12132	9.422290e-01	20637	8505
DCv2	PI507847	PI408304	11445	9.978939e-01	20637	9192
DCv2	PI507847	PI415072	12699	1.118702e+00	20637	7938
DCv2	PI507847	PI417072	11259	1.008123e+00	20637	9378
DCv2	PI507847	PI417115	11396	1.056853e+00	20637	9241
DCv2	PI507847	PI417128	11018	1.028599e+00	20637	9619
DCv2	PI507847	PI417286	11309	9.635869e-01	20637	9328
DCv2	PI507847	PI417472C	11229	1.019745e+00	20637	9408
DCv2	PI507847	PI417502	11306	1.127801e+00	20637	9331
DCv2	PI507847	PI423842	11454	9.876893e-01	20637	9183
DCv2	PI507847	PI423982	11378	9.977584e-01	20637	9259
DCv2	PI507847	PI423992	4561	1.977523e+00	20637	16076
DCv2	PI507847	PI424028	5055	1.757349e+00	20637	15582
DCv2	PI507847	PI424248	11602	9.246886e-01	20637	9035
DCv2	PI507847	PI424249E	11948	9.001600e-01	20637	8689
DCv2	PI507847	PI424324B	11638	1.001850e+00	20637	8999
DCv2	PI507847	PI424376	12205	8.843473e-01	20637	8432
DCv2	PI507847	PI424443	12241	8.863963e-01	20637	8396
DCv2	PI507847	PI434975	11008	1.159685e+00	20637	9629
DCv2	PI507847	PI437079A	10437	1.285711e+00	20637	10200
DCv2	PI507847	PI437150	11761	1.321901e+00	20637	8876
DCv2	PI507847	PI437299	10535	1.161101e+00	20637	10102
DCv2	PI507847	PI437341	14922	1.203826e+00	20637	5715
DCv2	PI507847	PI437378C	11770	1.020766e+00	20637	8867
DCv2	PI507847	PI437441	12128	1.105759e+00	20637	8509
DCv2	PI507847	PI437615A	11562	1.102254e+00	20637	9075
DCv2	PI507847	PI437673	12278	1.050825e+00	20637	8359
DCv2	PI507847	PI437690	8675	1.612373e+00	20637	11962
DCv2	PI507847	PI437721A	11204	1.120615e+00	20637	9433
DCv2	PI507847	PI437863B	12853	1.165015e+00	20637	7784
DCv2	PI507847	PI437892	11708	1.001468e+00	20637	8929
DCv2	PI507847	PI438015	11680	1.055714e+00	20637	8957
DCv2	PI507847	PI438037	11619	1.005813e+00	20637	9018
DCv2	PI507847	PI438058	12297	1.131588e+00	20637	8340
DCv2	PI507847	PI438177	12521	1.267531e+00	20637	8116
DCv2	PI507847	PI438250A	10403	1.367426e+00	20637	10234
DCv2	PI507847	PI438252B	12084	1.072826e+00	20637	8553
DCv2	PI507847	PI438355	10406	1.253477e+00	20637	10231
DCv2	PI507847	PI438381	11745	9.630419e-01	20637	8892
DCv2	PI507847	PI438438	11363	1.110779e+00	20637	9274
DCv2	PI507847	PI442003B	11473	1.076037e+00	20637	9164
DCv2	PI507847	PI442031	12001	1.075579e+00	20637	8636
DCv2	PI507847	PI442041	11481	1.018979e+00	20637	9156
DCv2	PI507847	PI442045	11960	1.133520e+00	20637	8677
DCv2	PI507847	PI458091	12062	8.773744e-01	20637	8575
DCv2	PI507847	PI458165	11643	9.597694e-01	20637	8994
DCv2	PI507847	PI464890A	4560	1.977511e+00	20637	16077
DCv2	PI507847	PI467322B	9296	1.421400e+00	20637	11341
DCv2	PI507847	PI468916	4383	2.109154e+00	20637	16254
DCv2	PI507847	PI475815	8756	1.458679e+00	20637	11881
DCv2	PI507847	PI476903	10879	1.114528e+00	20637	9758
DCv2	PI507847	PI479744	5394	1.934999e+00	20637	15243
DCv2	PI507847	PI494181	11211	1.046224e+00	20637	9426
DCv2	PI507847	PI495832	14658	1.084865e+00	20637	5979
DCv2	PI507847	PI503333	9971	1.317481e+00	20637	10666
DCv2	PI507847	PI504490	11274	9.744690e-01	20637	9363
DCv2	PI507847	PI506737	8130	1.625254e+00	20637	12507
DCv2	PI507847	PI506848	11488	9.729646e-01	20637	9149
DCv2	PI507847	PI506860	10814	1.036205e+00	20637	9823
DCv2	PI507847	PI506862	10492	1.183788e+00	20637	10145
DCv2	PI507847	PI506928	10897	1.043241e+00	20637	9740
DCv2	PI507847	PI507028	11910	9.000846e-01	20637	8727
DCv2	PI507847	PI507069	8096	1.423278e+00	20637	12541
DCv2	PI507847	PI507162	12500	9.418918e-01	20637	8137
DCv2	PI507847	PI507222	11217	9.798137e-01	20637	9420
DCv2	PI507847	PI507294B	12197	1.258196e+00	20637	8440
DCv2	PI507847	PI507396	11343	9.549514e-01	20637	9294
DCv2	PI507847	PI507406B	11165	9.562096e-01	20637	9472
DCv2	PI507847	PI507452	11034	9.845204e-01	20637	9603
DCv2	PI507847	PI507636	6896	1.759672e+00	20637	13741
DCv2	PI507847	PI507687B	12387	1.023400e+00	20637	8250
DCv2	PI507847	PI507706	11375	1.249296e+00	20637	9262
DCv2	PI507847	PI507723A	4469	1.996075e+00	20637	16168
DCv2	PI507847	PI507766	6589	1.897565e+00	20637	14048
DCv2	PI507847	PI509109	11940	8.965178e-01	20637	8697
DCv2	PI507847	PI522209B	3292	2.046542e+00	20637	17345
DCv2	PI507847	PI534645	14586	1.238147e+00	20637	6051
DCv2	PI507847	PI538403	11300	9.472185e-01	20637	9337
DCv2	PI507847	PI543832	12534	1.026831e+00	20637	8103
DCv2	PI507847	PI547570	17484	1.010070e+00	20637	3153
DCv2	PI507847	PI547787	12645	9.899343e-01	20637	7992
DCv2	PI507847	PI548166	9205	1.644724e+00	20637	11432
DCv2	PI507847	PI548203	14229	9.702152e-01	20637	6408
DCv2	PI507847	PI548228	12727	1.019930e+00	20637	7910
DCv2	PI507847	PI548229	12580	1.030987e+00	20637	8057
DCv2	PI507847	PI548973	11807	1.137278e+00	20637	8830
DCv2	PI507847	PI549028	11227	9.696958e-01	20637	9410
DCv2	PI507847	PI549054	11156	1.007930e+00	20637	9481
DCv2	PI507847	PI561277	11683	1.083801e+00	20637	8954
DCv2	PI507847	PI561307	12455	1.010043e+00	20637	8182
DCv2	PI507847	PI561314A	12813	1.078327e+00	20637	7824
DCv2	PI507847	PI561329	11591	1.139557e+00	20637	9046
DCv2	PI507847	PI561344	12567	1.139218e+00	20637	8070
DCv2	PI507847	PI561347	12761	1.005089e+00	20637	7876
DCv2	PI507847	PI562561	6112	1.852037e+00	20637	14525
DCv2	PI507847	PI566991	11120	1.155642e+00	20637	9517
DCv2	PI507847	PI567102B	10485	1.226269e+00	20637	10152
DCv2	PI507847	PI567122C	10647	1.226664e+00	20637	9990
DCv2	PI507847	PI567175B	11335	1.108988e+00	20637	9302
DCv2	PI507847	PI567213A	12186	1.063387e+00	20637	8451
DCv2	PI507847	PI567299A	10329	1.376021e+00	20637	10308
DCv2	PI507847	PI567368	10547	1.307520e+00	20637	10090
DCv2	PI507847	PI567545	10990	1.221249e+00	20637	9647
DCv2	PI507847	PI567679B	9388	1.569512e+00	20637	11249
DCv2	PI507847	PI567686	10699	1.305087e+00	20637	9938
DCv2	PI507847	PI578329B	12386	1.140143e+00	20637	8251
DCv2	PI507847	PI578401B	12582	9.889419e-01	20637	8055
DCv2	PI507847	PI578436	11175	1.131016e+00	20637	9462
DCv2	PI507847	PI578477C	10972	1.199521e+00	20637	9665
DCv2	PI507847	PI578482C	10954	1.185593e+00	20637	9683
DCv2	PI507847	PI578505	12347	1.265174e+00	20637	8290
DCv2	PI507847	PI583365	13668	1.018415e+00	20637	6969
DCv2	PI507847	PI587599	11367	1.113240e+00	20637	9270
DCv2	PI507847	PI587617	11436	1.079235e+00	20637	9201
DCv2	PI507847	PI587748	8329	1.401205e+00	20637	12308
DCv2	PI507847	PI587834	11318	1.140325e+00	20637	9319
DCv2	PI507847	PI587851C	11172	1.092470e+00	20637	9465
DCv2	PI507847	PI587890A	10888	1.124141e+00	20637	9749
DCv2	PI507847	PI587900D	11215	1.155399e+00	20637	9422
DCv2	PI507847	PI592938	11422	1.112383e+00	20637	9215
DCv2	PI507847	PI592943	11599	1.123838e+00	20637	9038
DCv2	PI507847	PI594166	11615	9.659969e-01	20637	9022
DCv2	PI507847	PI594305	7972	1.530236e+00	20637	12665
DCv2	PI507847	PI594418B	11342	1.075381e+00	20637	9295
DCv2	PI507847	PI594419	11349	1.090033e+00	20637	9288
DCv2	PI507847	PI594430B	10904	1.076450e+00	20637	9733
DCv2	PI507847	PI594458B	11326	1.113904e+00	20637	9311
DCv2	PI507847	PI594464	11143	1.127039e+00	20637	9494
DCv2	PI507847	PI594579	10655	1.148410e+00	20637	9982
DCv2	PI507847	PI594663	9675	1.239958e+00	20637	10962
DCv2	PI507847	PI594675	11284	1.074955e+00	20637	9353
DCv2	PI507847	PI594728A	10581	1.136549e+00	20637	10056
DCv2	PI507847	PI594743	12684	1.198648e+00	20637	7953
DCv2	PI507847	PI594758B	9309	1.243634e+00	20637	11328
DCv2	PI507847	PI594758C	9898	1.244317e+00	20637	10739
DCv2	PI507847	PI594764	11132	1.183474e+00	20637	9505
DCv2	PI507847	PI597407A	12026	1.017471e+00	20637	8611
DCv2	PI507847	PI597469	11091	1.151153e+00	20637	9546
DCv2	PI507847	PI603188	12340	1.141168e+00	20637	8297
DCv2	PI507847	PI603366	12962	1.164805e+00	20637	7675
DCv2	PI507847	PI603369	12415	1.204021e+00	20637	8222
DCv2	PI507847	PI603371	12212	1.108095e+00	20637	8425
DCv2	PI507847	PI603443B	9376	1.532355e+00	20637	11261
DCv2	PI507847	PI603490	9994	1.477250e+00	20637	10643
DCv2	PI507847	PI603519	11499	1.137246e+00	20637	9138
DCv2	PI507847	PI603626	10708	1.203984e+00	20637	9929
DCv2	PI507847	PI603663	11209	1.166678e+00	20637	9428
DCv2	PI507847	PI603724E	10377	1.223961e+00	20637	10260
DCv2	PI507847	PI603768	11310	1.118115e+00	20637	9327
DCv2	PI507847	PI605789B	10887	1.150127e+00	20637	9750
DCv2	PI507847	PI605800A	11256	1.110627e+00	20637	9381
DCv2	PI507847	PI605826A	11395	1.120035e+00	20637	9242
DCv2	PI507847	PI605845B	11629	1.064757e+00	20637	9008
DCv2	PI507847	PI605846B	11722	1.087863e+00	20637	8915
DCv2	PI507847	PI605847	10573	1.145619e+00	20637	10064
DCv2	PI507847	PI605856	10831	1.133289e+00	20637	9806
DCv2	PI507847	PI605877D	11279	1.096317e+00	20637	9358
DCv2	PI507847	PI605898	10562	1.147316e+00	20637	10075
DCv2	PI507847	PI606380A	11288	1.113829e+00	20637	9349
DCv2	PI507847	PI606390A	11111	1.129035e+00	20637	9526
DCv2	PI507847	PI612616	11948	9.434699e-01	20637	8689
DCv2	PI507847	PI612706A	12197	1.064147e+00	20637	8440
DCv2	PI507847	PI612720A	12227	1.049544e+00	20637	8410
DCv2	PI507847	PI612734	11679	1.064768e+00	20637	8958
DCv2	PI507847	PI612761B	9503	1.630736e+00	20637	11134
DCv2	PI507847	PI615446	8160	1.317148e+00	20637	12477
DCv2	PI507847	PI615458	10821	1.100662e+00	20637	9816
DCv2	PI507847	PI615469	11048	1.045006e+00	20637	9589
DCv2	PI507847	PI615489	10457	1.311683e+00	20637	10180
DCv2	PI507847	PI615518	11211	1.140994e+00	20637	9426
DCv2	PI507847	PI615555	14721	1.182004e+00	20637	5916
DCv2	PI507847	PI628804	12467	1.143063e+00	20637	8170
DCv2	PI507847	PI628843	11340	1.183218e+00	20637	9297
DCv2	PI507847	PI631437	11634	1.257708e+00	20637	9003
DCv2	PI507847	PI632639C	11426	1.096290e+00	20637	9211
DCv2	PI507847	PI632652	10980	1.118252e+00	20637	9657
DCv2	PI507847	PI632659	10853	1.120971e+00	20637	9784
DCv2	PI507847	PI632939	10456	1.312211e+00	20637	10181
DCv2	PI507847	PI634761	20443	7.010501e-01	20637	194
DCv2	PI507847	PI639531	12426	9.115711e-01	20637	8211
DCv2	PI507847	PI639547	9817	1.285196e+00	20637	10820
DCv2	PI507847	PI647086	11682	1.141219e+00	20637	8955
DCv2	PI507847	FC31572-3	12916	1.174607e+00	20637	7721
DCv2	PI507847	FC31579	13693	1.144510e+00	20637	6944
DCv2	PI507847	FC31630	9875	1.573754e+00	20637	10762
DCv2	PI507847	FC31678	13702	1.145432e+00	20637	6935
DCv2	PI507847	FC31684	13607	1.023629e+00	20637	7030
DCv2	PI507847	FC31685	12935	1.194551e+00	20637	7702
DCv2	PI507847	FC31697	13753	1.234351e+00	20637	6884
DCv2	PI507847	FC31702	12933	1.194744e+00	20637	7704
DCv2	PI507847	FC31715	13064	1.130468e+00	20637	7573
DCv2	PI507847	FC31946	12991	1.146015e+00	20637	7646
DCv2	PI507847	FC32033	11252	1.189812e+00	20637	9385
DCv2	PI507847	FC32141	11796	9.893803e-01	20637	8841
DCv2	PI507847	FC33243	14401	1.109903e+00	20637	6236
DCv2	PI507847	FC33243-1	14429	1.104254e+00	20637	6208
DCv2	PI507847	FC33243-2	14429	1.104725e+00	20637	6208
DCv2	PI507847	PI19986	11226	9.669497e-01	20637	9411
DCv2	PI507847	PI30594	10935	1.340605e+00	20637	9702
DCv2	PI507847	PI30599	12368	1.086583e+00	20637	8269
DCv2	PI507847	PI30600	11693	1.264321e+00	20637	8944
DCv2	PI507847	PI36653	10424	1.282865e+00	20637	10213
DCv2	PI507847	PI47131	10207	1.354268e+00	20637	10430
DCv2	PI507847	PI54583	11816	1.041318e+00	20637	8821
DCv2	PI507847	PI54591	10898	1.303727e+00	20637	9739
DCv2	PI507847	PI54592	12568	1.131368e+00	20637	8069
DCv2	PI507847	PI54606-1	12037	1.135746e+00	20637	8600
DCv2	PI507847	PI54619	11890	1.069227e+00	20637	8747
DCv2	PI507847	PI54818	12454	1.148463e+00	20637	8183
DCv2	PI507847	PI54855	10979	1.026614e+00	20637	9658
DCv2	PI507847	PI59849	11550	1.046678e+00	20637	9087
DCv2	PI507847	PI61944	11523	1.133794e+00	20637	9114
DCv2	PI507847	PI61947	11555	1.125960e+00	20637	9082
DCv2	PI507847	PI62199	11239	1.261627e+00	20637	9398
DCv2	PI507847	PI62202	11649	1.273950e+00	20637	8988
DCv2	PI507847	PI62202-2	11823	1.246034e+00	20637	8814
DCv2	PI507847	PI62483	12207	1.067490e+00	20637	8430
DCv2	PI507847	PI63271	11071	1.216138e+00	20637	9566
DCv2	PI507847	PI63468	11230	1.261656e+00	20637	9407
DCv2	PI507847	PI63945	10874	1.172583e+00	20637	9763
DCv2	PI507847	PI64698	11249	1.014151e+00	20637	9388
DCv2	PI507847	PI64747	12002	9.501179e-01	20637	8635
DCv2	PI507847	PI65338	12079	1.265412e+00	20637	8558
DCv2	PI507847	PI65341	12913	1.099249e+00	20637	7724
DCv2	PI507847	PI65346	12339	1.172175e+00	20637	8298
DCv2	PI507847	PI65354	11113	1.259316e+00	20637	9524
DCv2	PI507847	PI65379	12862	1.204155e+00	20637	7775
DCv2	PI507847	PI65388	8167	1.741425e+00	20637	12470
DCv2	PI507847	PI68011	12968	1.139762e+00	20637	7669
DCv2	PI507847	PI68398	13180	1.070327e+00	20637	7457
DCv2	PI507847	PI68410	12748	1.133145e+00	20637	7889
DCv2	PI507847	PI68421	13470	1.027170e+00	20637	7167
DCv2	PI507847	PI68423	12109	1.203672e+00	20637	8528
DCv2	PI507847	PI68427	12103	1.262632e+00	20637	8534
DCv2	PI507847	PI70470	12920	1.177709e+00	20637	7717
DCv2	PI507847	PI68475-1	12516	1.069659e+00	20637	8121
DCv2	PI507847	PI68479	12397	1.280259e+00	20637	8240
DCv2	PI507847	PI68481	12667	1.148114e+00	20637	7970
DCv2	PI507847	PI68483	12012	1.171893e+00	20637	8625
