# This file was produced by bcftools (1.23.1+htslib-1.23.1), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t --keep-refs -o updated_gtcheck_fixploidy/PI507847.soy50k.fixploidy.gtcheck.tsv -g panel/soy50k.biallelic.snps.vcf.gz updated_fixploidy/PI507847.soy50k.fixploidy.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf/05c_vcfs_soy50k
#
INFO	Time required to process one record .. 0.000386 seconds
INFO	sites-compared	41374
INFO	sites-skipped-no-match	20329
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	0
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	41374
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	PI507847	PI416853	18588	7.977911e-01	40604	22016
DCv2	PI507847	PI417217	18685	8.009798e-01	40604	21919
DCv2	PI507847	PI467311A	18511	7.570713e-01	40604	22093
DCv2	PI507847	PI467319	18573	7.276280e-01	40604	22031
DCv2	PI507847	PI507064	18384	7.672298e-01	40604	22220
DCv2	PI507847	PI597478B	19052	9.344840e-01	40604	21552
DCv2	PI507847	PI70019	18528	8.308573e-01	40604	22076
DCv2	PI507847	PI79874-1	18169	8.834949e-01	40604	22435
DCv2	PI507847	PI92603	18264	7.899481e-01	40604	22340
DCv2	PI507847	PI404160A	18330	8.171504e-01	40604	22274
DCv2	PI507847	PI437614A	18835	8.472222e-01	40604	21769
DCv2	PI507847	PI464913	18430	8.063419e-01	40604	22174
DCv2	PI507847	PI561338A	18400	7.856960e-01	40604	22204
DCv2	PI507847	PI69503	18437	7.821210e-01	40604	22167
DCv2	PI507847	PI92684	18656	8.478571e-01	40604	21948
DCv2	PI507847	PI96194-3	18748	7.911222e-01	40604	21856
DCv2	PI507847	PI189935	18409	8.421123e-01	40604	22195
DCv2	PI507847	PI248396	18479	7.425878e-01	40604	22125
DCv2	PI507847	PI437603	18550	8.284096e-01	40604	22054
DCv2	PI507847	PI438174	18423	8.293623e-01	40604	22181
DCv2	PI507847	PI438206	18439	7.642265e-01	40604	22165
DCv2	PI507847	PI464883	18390	7.487973e-01	40604	22214
DCv2	PI507847	PI86114	17970	7.844868e-01	40604	22634
DCv2	PI507847	PI92590	18344	7.833342e-01	40604	22260
DCv2	PI507847	PI291303B	18307	7.528490e-01	40604	22297
DCv2	PI507847	PI404155B	18337	8.381256e-01	40604	22267
DCv2	PI507847	PI417077	18547	8.027411e-01	40604	22057
DCv2	PI507847	PI437847A	18151	8.738325e-01	40604	22453
DCv2	PI507847	PI438065	17996	7.691406e-01	40604	22608
DCv2	PI507847	PI68680-2	18576	8.199197e-01	40604	22028
DCv2	PI507847	PI70466-4	18043	8.058545e-01	40604	22561
DCv2	PI507847	PI86456	18590	7.979140e-01	40604	22014
DCv2	PI507847	PI96194P	18667	7.834408e-01	40604	21937
DCv2	PI507847	PI404169A	18272	9.099203e-01	40604	22332
DCv2	PI507847	PI437156A	18259	9.148569e-01	40604	22345
DCv2	PI507847	PI467345	18146	7.511743e-01	40604	22458
DCv2	PI507847	PI597480A	18552	8.070494e-01	40604	22052
DCv2	PI507847	PI603388	18557	7.992445e-01	40604	22047
DCv2	PI507847	PI72342	18348	8.259153e-01	40604	22256
DCv2	PI507847	PI266807B	18520	8.080780e-01	40604	22084
DCv2	PI507847	PI404154	18328	8.172088e-01	40604	22276
DCv2	PI507847	PI464902	18271	7.857963e-01	40604	22333
DCv2	PI507847	PI518291A	18969	7.213313e-01	40604	21635
DCv2	PI507847	PI578405	18710	7.824643e-01	40604	21894
DCv2	PI507847	PI91129	18839	7.842270e-01	40604	21765
DCv2	PI507847	PI92600	18263	7.900309e-01	40604	22341
DCv2	PI507847	PI189929	18512	8.408060e-01	40604	22092
DCv2	PI507847	PI291294	17802	8.433105e-01	40604	22802
DCv2	PI507847	PI291306B	18434	7.094637e-01	40604	22170
DCv2	PI507847	PI297523	18574	7.946053e-01	40604	22030
DCv2	PI507847	PI424195B	18541	8.599605e-01	40604	22063
DCv2	PI507847	PI438071	18435	7.654648e-01	40604	22169
DCv2	PI507847	PI438146	18434	7.832495e-01	40604	22170
DCv2	PI507847	PI464895	17984	7.172564e-01	40604	22620
DCv2	PI507847	PI532464	18730	7.947203e-01	40604	21874
DCv2	PI507847	PI567480A	18220	8.270016e-01	40604	22384
DCv2	PI507847	PI68704	18126	8.730895e-01	40604	22478
DCv2	PI507847	PI70471	18288	8.337877e-01	40604	22316
DCv2	PI507847	PI79825-1	18310	7.541219e-01	40604	22294
DCv2	PI507847	PI81761	18591	7.980418e-01	40604	22013
DCv2	PI507847	PI91161	18436	8.346975e-01	40604	22168
DCv2	PI507847	PI92598	18596	8.198251e-01	40604	22008
DCv2	PI507847	PI437844B	18588	7.815826e-01	40604	22016
DCv2	PI507847	PI438035	18431	6.943244e-01	40604	22173
DCv2	PI507847	PI438130	18124	8.733461e-01	40604	22480
DCv2	PI507847	PI438241	18281	8.478434e-01	40604	22323
DCv2	PI507847	PI467311E	18501	7.534818e-01	40604	22103
DCv2	PI507847	PI603338	17934	8.124849e-01	40604	22670
DCv2	PI507847	PI70459	18655	8.480566e-01	40604	21949
DCv2	PI507847	PI70500	18557	7.660329e-01	40604	22047
DCv2	PI507847	PI79610	18217	7.620540e-01	40604	22387
DCv2	PI507847	PI88459	18474	8.056612e-01	40604	22130
DCv2	PI507847	PI291295	18313	8.110247e-01	40604	22291
DCv2	PI507847	PI504486	18904	7.462638e-01	40604	21700
DCv2	PI507847	PI578390	18138	8.566034e-01	40604	22466
DCv2	PI507847	PI578401D	18459	6.897796e-01	40604	22145
DCv2	PI507847	PI603390B	18392	8.258211e-01	40604	22212
DCv2	PI507847	PI68443	18148	8.745778e-01	40604	22456
DCv2	PI507847	PI70089	18349	7.845127e-01	40604	22255
DCv2	PI507847	PI70503	18519	8.489687e-01	40604	22085
DCv2	PI507847	PI71161	18123	8.734028e-01	40604	22481
DCv2	PI507847	PI81029N	18150	8.744340e-01	40604	22454
DCv2	PI507847	PI92595	18533	7.378416e-01	40604	22071
DCv2	PI507847	PI92645	18459	7.459858e-01	40604	22145
DCv2	PI507847	PI291301	18036	8.749619e-01	40604	22568
DCv2	PI507847	PI297543	18817	8.207881e-01	40604	21787
DCv2	PI507847	PI427088D	18394	7.490346e-01	40604	22210
DCv2	PI507847	PI437508B	18340	8.379059e-01	40604	22264
DCv2	PI507847	PI437533B	18601	7.885976e-01	40604	22003
DCv2	PI507847	PI438072	18163	8.097771e-01	40604	22441
DCv2	PI507847	PI467307	18482	7.189813e-01	40604	22122
DCv2	PI507847	PI597400	18886	7.784185e-01	40604	21718
DCv2	PI507847	PI68461-1	18202	8.039303e-01	40604	22402
DCv2	PI507847	PI68692-2	18216	8.297655e-01	40604	22388
DCv2	PI507847	PI70501	18215	7.664553e-01	40604	22389
DCv2	PI507847	PI79870-1	18804	8.081085e-01	40604	21800
DCv2	PI507847	PI86113	17883	7.141459e-01	40604	22721
DCv2	PI507847	PI88357	18588	7.968319e-01	40604	22016
DCv2	PI507847	PI91089	18829	8.089866e-01	40604	21775
DCv2	PI507847	PI424179B	17971	6.254979e-01	40604	22633
DCv2	PI507847	PI424184	17966	6.351997e-01	40604	22638
DCv2	PI507847	PI437128	18388	8.145036e-01	40604	22216
DCv2	PI507847	PI437153B	18096	8.305712e-01	40604	22508
DCv2	PI507847	PI437195	18338	8.380998e-01	40604	22266
DCv2	PI507847	PI437437A	18398	7.687240e-01	40604	22206
DCv2	PI507847	PI437856A	18120	8.729523e-01	40604	22484
DCv2	PI507847	PI438124A	18105	7.988225e-01	40604	22499
DCv2	PI507847	PI68701	18133	8.792163e-01	40604	22471
DCv2	PI507847	PI86449-0	18629	7.496892e-01	40604	21975
DCv2	PI507847	PI404160B	18329	8.118649e-01	40604	22275
DCv2	PI507847	PI416902	18592	7.976613e-01	40604	22012
DCv2	PI507847	PI437123	18340	7.751072e-01	40604	22264
DCv2	PI507847	PI437129A	17831	8.190904e-01	40604	22773
DCv2	PI507847	PI437365	18251	8.297308e-01	40604	22353
DCv2	PI507847	PI437400	18503	7.224326e-01	40604	22101
DCv2	PI507847	PI438168	18615	7.934784e-01	40604	21989
DCv2	PI507847	PI561327A	18231	7.919659e-01	40604	22373
DCv2	PI507847	PI578406	18154	7.890301e-01	40604	22450
DCv2	PI507847	PI592924	18249	7.121865e-01	40604	22355
DCv2	PI507847	PI70519	18190	7.717398e-01	40604	22414
DCv2	PI507847	PI81042-2	17496	7.682141e-01	40604	23108
DCv2	PI507847	PI92662	18408	7.834231e-01	40604	22196
DCv2	PI507847	PI153213	17178	8.857418e-01	40604	23426
DCv2	PI507847	PI153243	18406	8.254685e-01	40604	22198
DCv2	PI507847	PI437197	18645	8.610451e-01	40604	21959
DCv2	PI507847	PI437437B	18424	7.866320e-01	40604	22180
DCv2	PI507847	PI437533A	18596	7.873913e-01	40604	22008
DCv2	PI507847	PI464896	18044	8.108377e-01	40604	22560
DCv2	PI507847	PI467311C	18524	7.601961e-01	40604	22080
DCv2	PI507847	PI467336	18092	7.706581e-01	40604	22512
DCv2	PI507847	PI491548	18130	8.789503e-01	40604	22474
DCv2	PI507847	PI68439	18479	8.310477e-01	40604	22125
DCv2	PI507847	PI84668	18153	8.739795e-01	40604	22451
DCv2	PI507847	PI88296	18555	8.479322e-01	40604	22049
DCv2	PI507847	PI88308	18838	7.844067e-01	40604	21766
DCv2	PI507847	PI90566	18198	8.165233e-01	40604	22406
DCv2	PI507847	PI92651	17872	8.686162e-01	40604	22732
DCv2	PI507847	PI92659	17967	7.847257e-01	40604	22637
DCv2	PI507847	PI92661	18301	7.492572e-01	40604	22303
DCv2	PI507847	PI266806A	18139	8.624189e-01	40604	22465
DCv2	PI507847	PI407705	18111	7.880672e-01	40604	22493
DCv2	PI507847	PI467311B	18415	7.794232e-01	40604	22189
DCv2	PI507847	PI479735	18205	7.432406e-01	40604	22399
DCv2	PI507847	PI567159A	18270	7.887659e-01	40604	22334
DCv2	PI507847	PI578506	18568	7.946848e-01	40604	22036
DCv2	PI507847	PI60279	18162	8.059556e-01	40604	22442
DCv2	PI507847	PI68731	18312	8.369190e-01	40604	22292
DCv2	PI507847	PI70202	18040	8.137351e-01	40604	22564
DCv2	PI507847	PI80479	19023	8.159331e-01	40604	21581
DCv2	PI507847	PI427088B	18692	8.026976e-01	40604	21912
DCv2	PI507847	PI438167	18620	7.923690e-01	40604	21984
DCv2	PI507847	PI458506	17939	6.893329e-01	40604	22665
DCv2	PI507847	PI574478A	18664	7.982021e-01	40604	21940
DCv2	PI507847	PI592946	18750	7.971465e-01	40604	21854
DCv2	PI507847	PI68480	18266	8.589089e-01	40604	22338
DCv2	PI507847	PI68708	18152	8.664896e-01	40604	22452
DCv2	PI507847	PI68770	18070	8.544880e-01	40604	22534
DCv2	PI507847	PI70463	18198	8.029049e-01	40604	22406
DCv2	PI507847	PI79695	18633	8.509170e-01	40604	21971
DCv2	PI507847	PI88300	18121	7.893680e-01	40604	22483
DCv2	PI507847	PI297533	18418	7.635919e-01	40604	22186
DCv2	PI507847	PI427105A	18133	8.791226e-01	40604	22471
DCv2	PI507847	PI427105B	18133	8.790174e-01	40604	22471
DCv2	PI507847	PI437105C	18922	8.028080e-01	40604	21682
DCv2	PI507847	PI437167C	18080	8.984250e-01	40604	22524
DCv2	PI507847	PI437538	18337	8.380861e-01	40604	22267
DCv2	PI507847	PI437869	17781	8.607317e-01	40604	22823
DCv2	PI507847	PI438196	18344	8.377441e-01	40604	22260
DCv2	PI507847	PI438268	18337	8.383053e-01	40604	22267
DCv2	PI507847	PI578410	18291	8.524164e-01	40604	22313
DCv2	PI507847	PI603364	18185	8.025531e-01	40604	22419
DCv2	PI507847	PI68718	18411	7.880063e-01	40604	22193
DCv2	PI507847	PI70476	18162	6.971614e-01	40604	22442
DCv2	PI507847	PI79745	18135	8.918835e-01	40604	22469
DCv2	PI507847	PI93565A	18251	7.887344e-01	40604	22353
DCv2	PI507847	PI427088A	18173	8.294455e-01	40604	22431
DCv2	PI507847	PI437622B	17761	8.486415e-01	40604	22843
DCv2	PI507847	PI437845B	18041	7.935996e-01	40604	22563
DCv2	PI507847	PI438133A	18262	6.889593e-01	40604	22342
DCv2	PI507847	PI467317	18305	7.216970e-01	40604	22299
DCv2	PI507847	PI467346	18165	7.923816e-01	40604	22439
DCv2	PI507847	PI578398	18765	7.136533e-01	40604	21839
DCv2	PI507847	PI597430A	18084	7.386258e-01	40604	22520
DCv2	PI507847	PI603351	18187	8.028576e-01	40604	22417
DCv2	PI507847	PI79848	18135	8.920363e-01	40604	22469
DCv2	PI507847	PI79885	17985	8.876781e-01	40604	22619
DCv2	PI507847	PI91107	18130	8.722877e-01	40604	22474
DCv2	PI507847	PI91115	18646	8.503941e-01	40604	21958
DCv2	PI507847	PI96201	18799	7.734587e-01	40604	21805
DCv2	PI507847	PI153266	18451	8.161753e-01	40604	22153
DCv2	PI507847	PI153276	18475	8.118284e-01	40604	22129
DCv2	PI507847	PI253658B	18364	7.935566e-01	40604	22240
DCv2	PI507847	PI438169	18331	8.393356e-01	40604	22273
DCv2	PI507847	PI438348A	18734	8.029157e-01	40604	21870
DCv2	PI507847	PI467333	17999	8.669324e-01	40604	22605
DCv2	PI507847	PI561338B	18200	8.557563e-01	40604	22404
DCv2	PI507847	PI603352	18378	7.530786e-01	40604	22226
DCv2	PI507847	PI68648	17909	7.802634e-01	40604	22695
DCv2	PI507847	PI68706	18571	7.858926e-01	40604	22033
DCv2	PI507847	PI68712	18841	7.540095e-01	40604	21763
DCv2	PI507847	PI73587	18145	7.612790e-01	40604	22459
DCv2	PI507847	PI89009	17815	8.762270e-01	40604	22789
DCv2	PI507847	PI200593	18262	8.544609e-01	40604	22342
DCv2	PI507847	PI227324	18513	8.411088e-01	40604	22091
DCv2	PI507847	PI291305	18360	7.941942e-01	40604	22244
DCv2	PI507847	PI383277	17990	7.407283e-01	40604	22614
DCv2	PI507847	PI437257	17620	9.434584e-01	40604	22984
DCv2	PI507847	PI437752B	18388	8.148355e-01	40604	22216
DCv2	PI507847	PI438205	18421	7.630801e-01	40604	22183
DCv2	PI507847	PI567215B	18852	6.810582e-01	40604	21752
DCv2	PI507847	PI578368	17926	7.276198e-01	40604	22678
DCv2	PI507847	PI68671	18269	8.368150e-01	40604	22335
DCv2	PI507847	PI69507	18638	8.509292e-01	40604	21966
DCv2	PI507847	PI69533	18173	8.294664e-01	40604	22431
DCv2	PI507847	PI70023	18402	8.433370e-01	40604	22202
DCv2	PI507847	PI84644	18296	8.494065e-01	40604	22308
DCv2	PI507847	PI84683A	18152	8.742083e-01	40604	22452
DCv2	PI507847	PI92594	18263	7.903564e-01	40604	22341
DCv2	PI507847	PI189928	18506	7.871639e-01	40604	22098
DCv2	PI507847	PI253650A	18391	7.679764e-01	40604	22213
DCv2	PI507847	PI253652C	18290	7.446041e-01	40604	22314
DCv2	PI507847	PI417030	18513	8.412920e-01	40604	22091
DCv2	PI507847	PI437081B	18267	8.618039e-01	40604	22337
DCv2	PI507847	PI437375B	18586	7.978602e-01	40604	22018
DCv2	PI507847	PI437501A	18543	6.833052e-01	40604	22061
DCv2	PI507847	PI438057	18468	8.142415e-01	40604	22136
DCv2	PI507847	PI561341B	18514	7.020152e-01	40604	22090
DCv2	PI507847	PI578496	18288	7.788266e-01	40604	22316
DCv2	PI507847	PI70076	18336	7.882774e-01	40604	22268
DCv2	PI507847	PI73583	18214	8.008716e-01	40604	22390
DCv2	PI507847	PI85340	18418	8.261483e-01	40604	22186
DCv2	PI507847	PI86454	18153	8.744597e-01	40604	22451
DCv2	PI507847	PI227322	18555	7.963613e-01	40604	22049
DCv2	PI507847	PI290142	18474	8.052888e-01	40604	22130
DCv2	PI507847	PI405690	18271	7.861746e-01	40604	22333
DCv2	PI507847	PI424154B	17482	6.924230e-01	40604	23122
DCv2	PI507847	PI437174B	18302	7.610398e-01	40604	22302
DCv2	PI507847	PI437578	18885	8.629663e-01	40604	21719
DCv2	PI507847	PI438067	18206	8.447749e-01	40604	22398
DCv2	PI507847	PI442026	18124	8.006443e-01	40604	22480
DCv2	PI507847	PI464894	18099	7.843053e-01	40604	22505
DCv2	PI507847	PI467340	18411	7.739856e-01	40604	22193
DCv2	PI507847	PI561335	18398	8.255329e-01	40604	22206
DCv2	PI507847	PI54613	18334	7.825784e-01	40604	22270
DCv2	PI507847	PI68729	18037	8.259427e-01	40604	22567
DCv2	PI507847	PI70197	18292	7.707666e-01	40604	22312
DCv2	PI507847	PI70478	18286	7.893912e-01	40604	22318
DCv2	PI507847	PI79846	18588	7.984689e-01	40604	22016
DCv2	PI507847	PI91156	18839	7.838218e-01	40604	21765
DCv2	PI507847	PI248509A	18363	7.934184e-01	40604	22241
DCv2	PI507847	PI291315	18292	8.514577e-01	40604	22312
DCv2	PI507847	PI297537	18756	7.223118e-01	40604	21848
DCv2	PI507847	PI398963	18424	7.777302e-01	40604	22180
DCv2	PI507847	PI407704	18373	7.607052e-01	40604	22231
DCv2	PI507847	PI427088E	17966	7.501910e-01	40604	22638
DCv2	PI507847	PI437875A	18072	7.402817e-01	40604	22532
DCv2	PI507847	PI464887	18238	8.135189e-01	40604	22366
DCv2	PI507847	PI467322A	18420	7.726491e-01	40604	22184
DCv2	PI507847	PI578413	18411	8.163665e-01	40604	22193
DCv2	PI507847	PI578497A	17725	7.514630e-01	40604	22879
DCv2	PI507847	PI603345	18710	7.832286e-01	40604	21894
DCv2	PI507847	PI70036	18144	8.143888e-01	40604	22460
DCv2	PI507847	PI79797	18343	7.930119e-01	40604	22261
DCv2	PI507847	PI92734	18264	7.903519e-01	40604	22340
DCv2	PI507847	PI319535A	18358	7.836809e-01	40604	22246
DCv2	PI507847	PI417292	18363	7.796384e-01	40604	22241
DCv2	PI507847	PI423714	18472	8.119110e-01	40604	22132
DCv2	PI507847	PI424152	17793	6.628988e-01	40604	22811
DCv2	PI507847	PI424210	18264	7.906399e-01	40604	22340
DCv2	PI507847	PI424368A	17798	6.623713e-01	40604	22806
DCv2	PI507847	PI437706	18345	8.369532e-01	40604	22259
DCv2	PI507847	PI437889	17661	8.352250e-01	40604	22943
DCv2	PI507847	PI438172	18460	7.508997e-01	40604	22144
DCv2	PI507847	PI438180	18181	7.187863e-01	40604	22423
DCv2	PI507847	PI445833	18018	7.386082e-01	40604	22586
DCv2	PI507847	PI479736	18324	7.480846e-01	40604	22280
DCv2	PI507847	PI574478C	18708	7.985102e-01	40604	21896
DCv2	PI507847	PI578487	18565	7.208425e-01	40604	22039
DCv2	PI507847	PI592926	18355	7.858590e-01	40604	22249
DCv2	PI507847	PI597430B	18573	7.566169e-01	40604	22031
DCv2	PI507847	PI603355	18597	8.098619e-01	40604	22007
DCv2	PI507847	FC4007A	18127	8.737126e-01	40604	22477
DCv2	PI507847	PI68679	17904	9.017027e-01	40604	22700
DCv2	PI507847	PI68692	17863	8.220269e-01	40604	22741
DCv2	PI507847	PI79747	18150	8.749840e-01	40604	22454
DCv2	PI507847	PI88350	18590	7.979050e-01	40604	22014
DCv2	PI507847	PI89128	18672	8.499458e-01	40604	21932
DCv2	PI507847	PI90354	17758	6.966096e-01	40604	22846
DCv2	PI507847	PI404173B	18188	7.780572e-01	40604	22416
DCv2	PI507847	PI423848	17701	6.791892e-01	40604	22903
DCv2	PI507847	PI423880	17849	6.848157e-01	40604	22755
DCv2	PI507847	PI436620	18293	7.152332e-01	40604	22311
DCv2	PI507847	PI437151	18364	7.796534e-01	40604	22240
DCv2	PI507847	PI437602	18204	8.029387e-01	40604	22400
DCv2	PI507847	PI437762	18342	8.382897e-01	40604	22262
DCv2	PI507847	PI567480B	18156	7.029549e-01	40604	22448
DCv2	PI507847	PI578380A	18276	7.840379e-01	40604	22328
DCv2	PI507847	PI578414	18334	8.061990e-01	40604	22270
DCv2	PI507847	PI597402	18534	8.143839e-01	40604	22070
DCv2	PI507847	PI68696	17708	7.681718e-01	40604	22896
DCv2	PI507847	PI70515	18186	7.791414e-01	40604	22418
DCv2	PI507847	PI71850	18129	8.736728e-01	40604	22475
DCv2	PI507847	PI83915	17871	7.120250e-01	40604	22733
DCv2	PI507847	PI88466	18216	7.765877e-01	40604	22388
DCv2	PI507847	PI89005-4	18310	7.700836e-01	40604	22294
DCv2	PI507847	PI92629	18251	7.798856e-01	40604	22353
DCv2	PI507847	PI437376A	18593	8.194546e-01	40604	22011
DCv2	PI507847	PI437784	18156	8.552710e-01	40604	22448
DCv2	PI507847	PI437835	18629	8.512739e-01	40604	21975
DCv2	PI507847	PI437871	18239	7.014445e-01	40604	22365
DCv2	PI507847	PI438137B	18261	7.148825e-01	40604	22343
DCv2	PI507847	PI438171	18329	8.388340e-01	40604	22275
DCv2	PI507847	PI464923	18100	8.085859e-01	40604	22504
DCv2	PI507847	PI567512C	18364	7.204208e-01	40604	22240
DCv2	PI507847	PI578373	18202	7.454447e-01	40604	22402
DCv2	PI507847	PI592940	18134	8.544847e-01	40604	22470
DCv2	PI507847	PI68658	18151	8.747796e-01	40604	22453
DCv2	PI507847	PI84682	18496	8.247097e-01	40604	22108
DCv2	PI507847	PI89170	18106	7.684049e-01	40604	22498
DCv2	PI507847	PI92593	18596	8.202512e-01	40604	22008
DCv2	PI507847	PI92688	17989	7.626460e-01	40604	22615
DCv2	PI507847	PI96549	18280	6.913644e-01	40604	22324
DCv2	PI507847	PI297542	18465	8.064899e-01	40604	22139
DCv2	PI507847	PI407702	18372	7.611342e-01	40604	22232
DCv2	PI507847	PI437079B	17752	7.716628e-01	40604	22852
DCv2	PI507847	PI438176	18101	8.532666e-01	40604	22503
DCv2	PI507847	PI438446A	18305	8.024114e-01	40604	22299
DCv2	PI507847	PI458509	18052	8.146467e-01	40604	22552
DCv2	PI507847	PI464884	17852	7.276566e-01	40604	22752
DCv2	PI507847	PI468377	18246	7.262540e-01	40604	22358
DCv2	PI507847	PI603381B	18365	7.310213e-01	40604	22239
DCv2	PI507847	PI603465D	18014	6.763347e-01	40604	22590
DCv2	PI507847	PI84671	18251	8.039698e-01	40604	22353
DCv2	PI507847	PI88349	18586	7.986677e-01	40604	22018
DCv2	PI507847	PI89006-2	18437	7.420564e-01	40604	22167
DCv2	PI507847	PI142491	18316	6.777328e-01	40604	22288
DCv2	PI507847	PI273483D	17774	6.512944e-01	40604	22830
DCv2	PI507847	PI291291	18076	7.751181e-01	40604	22528
DCv2	PI507847	PI417291	18691	7.320231e-01	40604	21913
DCv2	PI507847	PI424272A	18110	6.551609e-01	40604	22494
DCv2	PI507847	PI437357	18255	8.294429e-01	40604	22349
DCv2	PI507847	PI437896	18244	7.606881e-01	40604	22360
DCv2	PI507847	PI578407	18212	7.759106e-01	40604	22392
DCv2	PI507847	PI68466	18151	8.747952e-01	40604	22453
DCv2	PI507847	PI88303-1	18079	7.943144e-01	40604	22525
DCv2	PI507847	PI88789	18085	7.715489e-01	40604	22519
DCv2	PI507847	PI92596	18426	8.476573e-01	40604	22178
DCv2	PI507847	PI92654	18540	7.873609e-01	40604	22064
DCv2	PI507847	PI291323	18258	8.559555e-01	40604	22346
DCv2	PI507847	PI358321B	18407	7.313459e-01	40604	22197
DCv2	PI507847	PI361066A	18335	9.364479e-01	40604	22269
DCv2	PI507847	PI417528	18678	7.382596e-01	40604	21926
DCv2	PI507847	PI437169B	18483	7.429379e-01	40604	22121
DCv2	PI507847	PI438080	18094	7.989638e-01	40604	22510
DCv2	PI507847	PI438232	18482	8.162246e-01	40604	22122
DCv2	PI507847	PI438236	18312	7.865327e-01	40604	22292
DCv2	PI507847	PI438269	18338	8.186465e-01	40604	22266
DCv2	PI507847	PI603400	18317	7.667626e-01	40604	22287
DCv2	PI507847	PI603462	17375	7.087080e-01	40604	23229
DCv2	PI507847	PI69992	18347	7.848403e-01	40604	22257
DCv2	PI507847	PI70091	18132	8.794806e-01	40604	22472
DCv2	PI507847	PI80461	18044	8.599868e-01	40604	22560
DCv2	PI507847	PI84633	18385	7.549380e-01	40604	22219
DCv2	PI507847	PI88495	18307	8.051348e-01	40604	22297
DCv2	PI507847	PI88805-4	17690	7.693600e-01	40604	22914
DCv2	PI507847	PI88998-2	17949	8.435699e-01	40604	22655
DCv2	PI507847	PI90576-1	18041	9.108809e-01	40604	22563
DCv2	PI507847	PI96280	17705	8.020134e-01	40604	22899
DCv2	PI507847	PI253652B	18058	8.629054e-01	40604	22546
DCv2	PI507847	PI253653A	18131	8.793696e-01	40604	22473
DCv2	PI507847	PI291303A	18167	8.749120e-01	40604	22437
DCv2	PI507847	PI437154	17802	9.520377e-01	40604	22802
DCv2	PI507847	PI437807	18520	7.975506e-01	40604	22084
DCv2	PI507847	PI438150	18415	7.948086e-01	40604	22189
DCv2	PI507847	PI449456A	18402	7.189423e-01	40604	22202
DCv2	PI507847	PI464899	18476	7.438122e-01	40604	22128
DCv2	PI507847	PI597391A	18365	7.664729e-01	40604	22239
DCv2	PI507847	PI603335A	18360	7.939330e-01	40604	22244
DCv2	PI507847	PI70528	18211	7.891725e-01	40604	22393
DCv2	PI507847	PI79761	17691	7.690445e-01	40604	22913
DCv2	PI507847	PI92663	18340	7.990027e-01	40604	22264
DCv2	PI507847	PI153255	17981	8.536287e-01	40604	22623
DCv2	PI507847	PI393563	18279	7.866177e-01	40604	22325
DCv2	PI507847	PI398804	17648	6.638824e-01	40604	22956
DCv2	PI507847	PI407707	18225	7.535938e-01	40604	22379
DCv2	PI507847	PI437118B	18323	8.092254e-01	40604	22281
DCv2	PI507847	PI437639	18153	8.745567e-01	40604	22451
DCv2	PI507847	PI437853B	17973	8.951819e-01	40604	22631
DCv2	PI507847	PI438261	18505	8.401953e-01	40604	22099
DCv2	PI507847	PI603343B	18467	7.385832e-01	40604	22137
DCv2	PI507847	PI70199	18132	8.922576e-01	40604	22472
DCv2	PI507847	PI71850-1	18368	8.284282e-01	40604	22236
DCv2	PI507847	PI83891	17997	6.268968e-01	40604	22607
DCv2	PI507847	PI84581	17532	7.495520e-01	40604	23072
DCv2	PI507847	PI84946-1	18120	7.104407e-01	40604	22484
DCv2	PI507847	PI91108N	17871	7.350212e-01	40604	22733
DCv2	PI507847	PI97222	17934	6.287740e-01	40604	22670
DCv2	PI507847	PI361099	18418	7.714300e-01	40604	22186
DCv2	PI507847	PI361109	18132	8.796348e-01	40604	22472
DCv2	PI507847	PI378673	18484	8.134496e-01	40604	22120
DCv2	PI507847	PI430536	18217	9.051984e-01	40604	22387
DCv2	PI507847	PI437885	17968	6.909256e-01	40604	22636
DCv2	PI507847	PI467318B	18362	6.809231e-01	40604	22242
DCv2	PI507847	PI578367	17916	7.381908e-01	40604	22688
DCv2	PI507847	PI578431	18322	7.450316e-01	40604	22282
DCv2	PI507847	PI592925	18487	7.713416e-01	40604	22117
