# This file was produced by bcftools (1.21+htslib-1.21), the command line was:
# 	 bcftools gtcheck  -u GT,GT -E 0 -O t -o 05c_vcfs_soy50k/PI407303.soy50k.filtered.gtcheck.tsv -g 05c_vcfs_soy50k/panel/soy50k.biallelic.snps.vcf.gz 05c_vcfs_soy50k/PI407303.soy50k.filtered.vcf.gz
# and the working directory was:
# 	 /scratch/rec05938/52_bam_vcf
#
INFO	Time required to process one record .. 0.000198 seconds
INFO	sites-compared	20046
INFO	sites-skipped-no-match	42068
INFO	sites-skipped-multiallelic	0
INFO	sites-skipped-monoallelic	0
INFO	sites-skipped-no-data	0
INFO	sites-skipped-GT-not-diploid	294
INFO	sites-skipped-PL-not-diploid	0
INFO	sites-skipped-filtering-expression	0
INFO	sites-used-PL-vs-PL	0
INFO	sites-used-PL-vs-GT	0
INFO	sites-used-GT-vs-PL	0
INFO	sites-used-GT-vs-GT	20046
# DCv2, discordance version 2:
#     - Query sample
#     - Genotyped sample
#     - Discordance, given either as an abstract score or number of mismatches, see the options -E/-u
#       in man page for details. Note that samples with high missingness have fewer sites compared,
#       which results in lower overall discordance. Therefore it is advisable to use the average score
#       per site rather than the absolute value, i.e. divide the value by the number of sites compared
#       (smaller value = better match)
#     - Average negative log of HWE probability at matching sites, attempts to quantify the following
#       intuition: rare genotype matches are more informative than common genotype matches, hence two
#       samples with similar discordance can be further stratified by the HWE score (bigger value = better
#       match, the observed concordance was less likely to occur by chance)
#     - Number of sites compared for this pair of samples (bigger = more informative)
#     - Number of matching genotypes
#DCv2	[2]Query Sample	[3]Genotyped Sample	[4]Discordance	[5]Average -log P(HWE)	[6]Number of sites compared	[7]Number of matching genotypes
DCv2	PI407303	PI398399	11345	9.219572e-01	20046	8701
DCv2	PI407303	PI398634	11013	1.001477e+00	20046	9033
DCv2	PI407303	PI398723	9154	1.321854e+00	20046	10892
DCv2	PI407303	PI398772	11483	8.816404e-01	20046	8563
DCv2	PI407303	PI398985	11385	9.412085e-01	20046	8661
DCv2	PI407303	PI399122	10937	1.026400e+00	20046	9109
DCv2	PI407303	PI407099	6559	1.770652e+00	20046	13487
DCv2	PI407303	PI407186	5747	1.860398e+00	20046	14299
DCv2	PI407303	PI407191	5299	1.836200e+00	20046	14747
DCv2	PI407303	PI407795B	11096	1.005289e+00	20046	8950
DCv2	PI407303	PI407915	11559	9.349393e-01	20046	8487
DCv2	PI407303	PI407916	10934	1.010910e+00	20046	9112
DCv2	PI407303	PI407999-1	8700	1.368938e+00	20046	11346
DCv2	PI407303	PI408095A	11690	9.474092e-01	20046	8356
DCv2	PI407303	PI408304	10913	9.797821e-01	20046	9133
DCv2	PI407303	PI415072	12368	1.088155e+00	20046	7678
DCv2	PI407303	PI417072	10924	9.902894e-01	20046	9122
DCv2	PI407303	PI417115	11048	1.064114e+00	20046	8998
DCv2	PI407303	PI417128	10702	1.031645e+00	20046	9344
DCv2	PI407303	PI417286	10859	9.747095e-01	20046	9187
DCv2	PI407303	PI417472C	10742	1.030679e+00	20046	9304
DCv2	PI407303	PI417502	10897	1.147390e+00	20046	9149
DCv2	PI407303	PI423842	10992	9.927493e-01	20046	9054
DCv2	PI407303	PI423982	11089	9.929112e-01	20046	8957
DCv2	PI407303	PI423992	5164	1.911921e+00	20046	14882
DCv2	PI407303	PI424028	4907	1.735103e+00	20046	15139
DCv2	PI407303	PI424248	11113	9.446632e-01	20046	8933
DCv2	PI407303	PI424249E	11532	9.073075e-01	20046	8514
DCv2	PI407303	PI424324B	11349	9.935034e-01	20046	8697
DCv2	PI407303	PI424376	11541	8.867212e-01	20046	8505
DCv2	PI407303	PI424443	11863	8.912488e-01	20046	8183
DCv2	PI407303	PI434975	10749	1.147915e+00	20046	9297
DCv2	PI407303	PI437079A	9951	1.259929e+00	20046	10095
DCv2	PI407303	PI437150	11112	1.309840e+00	20046	8934
DCv2	PI407303	PI437299	10161	1.165422e+00	20046	9885
DCv2	PI407303	PI437341	14506	1.181092e+00	20046	5540
DCv2	PI407303	PI437378C	11344	1.027052e+00	20046	8702
DCv2	PI407303	PI437441	11750	1.115379e+00	20046	8296
DCv2	PI407303	PI437615A	11184	1.127694e+00	20046	8862
DCv2	PI407303	PI437673	11965	1.026346e+00	20046	8081
DCv2	PI407303	PI437690	8207	1.639822e+00	20046	11839
DCv2	PI407303	PI437721A	10760	1.131567e+00	20046	9286
DCv2	PI407303	PI437863B	12370	1.137845e+00	20046	7676
DCv2	PI407303	PI437892	11330	9.964321e-01	20046	8716
DCv2	PI407303	PI438015	11288	1.059106e+00	20046	8758
DCv2	PI407303	PI438037	11255	1.012387e+00	20046	8791
DCv2	PI407303	PI438058	11968	1.117987e+00	20046	8078
DCv2	PI407303	PI438177	12166	1.237190e+00	20046	7880
DCv2	PI407303	PI438250A	9956	1.349630e+00	20046	10090
DCv2	PI407303	PI438252B	11740	1.080042e+00	20046	8306
DCv2	PI407303	PI438355	10012	1.280387e+00	20046	10034
DCv2	PI407303	PI438381	11391	9.696538e-01	20046	8655
DCv2	PI407303	PI438438	10881	1.121527e+00	20046	9165
DCv2	PI407303	PI442003B	10903	1.107021e+00	20046	9143
DCv2	PI407303	PI442031	11667	1.066847e+00	20046	8379
DCv2	PI407303	PI442041	11055	1.030401e+00	20046	8991
DCv2	PI407303	PI442045	11550	1.136303e+00	20046	8496
DCv2	PI407303	PI458091	11576	8.981036e-01	20046	8470
DCv2	PI407303	PI458165	11302	9.497494e-01	20046	8744
DCv2	PI407303	PI464890A	5162	1.912437e+00	20046	14884
DCv2	PI407303	PI467322B	8789	1.436777e+00	20046	11257
DCv2	PI407303	PI468916	4306	2.096817e+00	20046	15740
DCv2	PI407303	PI475815	8328	1.496083e+00	20046	11718
DCv2	PI407303	PI476903	10492	1.118318e+00	20046	9554
DCv2	PI407303	PI479744	5511	1.898436e+00	20046	14535
DCv2	PI407303	PI494181	10780	1.047448e+00	20046	9266
DCv2	PI407303	PI495832	14177	1.053070e+00	20046	5869
DCv2	PI407303	PI503333	9652	1.294523e+00	20046	10394
DCv2	PI407303	PI504490	10875	9.852374e-01	20046	9171
DCv2	PI407303	PI506737	7817	1.607840e+00	20046	12229
DCv2	PI407303	PI506848	11187	9.623656e-01	20046	8859
DCv2	PI407303	PI506860	10454	1.028408e+00	20046	9592
DCv2	PI407303	PI506862	10073	1.191998e+00	20046	9973
DCv2	PI407303	PI506928	10564	1.028672e+00	20046	9482
DCv2	PI407303	PI507028	11533	8.978471e-01	20046	8513
DCv2	PI407303	PI507069	7786	1.410203e+00	20046	12260
DCv2	PI407303	PI507162	12115	9.674097e-01	20046	7931
DCv2	PI407303	PI507222	10852	9.887681e-01	20046	9194
DCv2	PI407303	PI507294B	11841	1.214606e+00	20046	8205
DCv2	PI407303	PI507396	10941	9.670577e-01	20046	9105
DCv2	PI407303	PI507406B	10837	9.562443e-01	20046	9209
DCv2	PI407303	PI507452	10607	9.907939e-01	20046	9439
DCv2	PI407303	PI507636	6582	1.755145e+00	20046	13464
DCv2	PI407303	PI507687B	11882	1.052931e+00	20046	8164
DCv2	PI407303	PI507706	10943	1.228121e+00	20046	9103
DCv2	PI407303	PI507723A	5092	1.914254e+00	20046	14954
DCv2	PI407303	PI507766	6737	1.815067e+00	20046	13309
DCv2	PI407303	PI509109	11526	9.062175e-01	20046	8520
DCv2	PI407303	PI522209B	5236	1.936523e+00	20046	14810
DCv2	PI407303	PI534645	14335	1.242731e+00	20046	5711
DCv2	PI407303	PI538403	10878	9.618295e-01	20046	9168
DCv2	PI407303	PI543832	12081	1.040615e+00	20046	7965
DCv2	PI407303	PI547570	16970	1.033552e+00	20046	3076
DCv2	PI407303	PI547787	12187	1.010333e+00	20046	7859
DCv2	PI407303	PI548166	8726	1.657115e+00	20046	11320
DCv2	PI407303	PI548203	13673	9.999017e-01	20046	6373
DCv2	PI407303	PI548228	12315	1.032316e+00	20046	7731
DCv2	PI407303	PI548229	12222	1.038291e+00	20046	7824
DCv2	PI407303	PI548973	11421	1.141649e+00	20046	8625
DCv2	PI407303	PI549028	10851	9.758686e-01	20046	9195
DCv2	PI407303	PI549054	10711	1.024630e+00	20046	9335
DCv2	PI407303	PI561277	11298	1.089959e+00	20046	8748
DCv2	PI407303	PI561307	12170	1.002202e+00	20046	7876
DCv2	PI407303	PI561314A	12578	1.055955e+00	20046	7468
DCv2	PI407303	PI561329	11275	1.120526e+00	20046	8771
DCv2	PI407303	PI561344	12365	1.121505e+00	20046	7681
DCv2	PI407303	PI561347	12420	9.946708e-01	20046	7626
DCv2	PI407303	PI562561	5827	1.844592e+00	20046	14219
DCv2	PI407303	PI566991	10656	1.169187e+00	20046	9390
DCv2	PI407303	PI567102B	10165	1.236530e+00	20046	9881
DCv2	PI407303	PI567122C	10218	1.246059e+00	20046	9828
DCv2	PI407303	PI567175B	10932	1.105228e+00	20046	9114
DCv2	PI407303	PI567213A	11855	1.055671e+00	20046	8191
DCv2	PI407303	PI567299A	9828	1.375566e+00	20046	10218
DCv2	PI407303	PI567368	9892	1.346219e+00	20046	10154
DCv2	PI407303	PI567545	10538	1.219978e+00	20046	9508
DCv2	PI407303	PI567679B	8963	1.557511e+00	20046	11083
DCv2	PI407303	PI567686	10127	1.299893e+00	20046	9919
DCv2	PI407303	PI578329B	11890	1.106219e+00	20046	8156
DCv2	PI407303	PI578401B	12181	1.019467e+00	20046	7865
DCv2	PI407303	PI578436	10820	1.118891e+00	20046	9226
DCv2	PI407303	PI578477C	10692	1.194026e+00	20046	9354
DCv2	PI407303	PI578482C	10600	1.189027e+00	20046	9446
DCv2	PI407303	PI578505	11980	1.220406e+00	20046	8066
DCv2	PI407303	PI583365	13088	1.012119e+00	20046	6958
DCv2	PI407303	PI587599	10929	1.115374e+00	20046	9117
DCv2	PI407303	PI587617	10960	1.105730e+00	20046	9086
DCv2	PI407303	PI587748	7902	1.414168e+00	20046	12144
DCv2	PI407303	PI587834	10820	1.151578e+00	20046	9226
DCv2	PI407303	PI587851C	10555	1.083847e+00	20046	9491
DCv2	PI407303	PI587890A	10426	1.126644e+00	20046	9620
DCv2	PI407303	PI587900D	10738	1.154269e+00	20046	9308
DCv2	PI407303	PI592938	11049	1.112697e+00	20046	8997
DCv2	PI407303	PI592943	11224	1.129038e+00	20046	8822
DCv2	PI407303	PI594166	11332	9.475608e-01	20046	8714
DCv2	PI407303	PI594305	7628	1.520185e+00	20046	12418
DCv2	PI407303	PI594418B	11052	1.075087e+00	20046	8994
DCv2	PI407303	PI594419	10966	1.097712e+00	20046	9080
DCv2	PI407303	PI594430B	10567	1.083646e+00	20046	9479
DCv2	PI407303	PI594458B	10880	1.128052e+00	20046	9166
DCv2	PI407303	PI594464	10686	1.139318e+00	20046	9360
DCv2	PI407303	PI594579	10309	1.156238e+00	20046	9737
DCv2	PI407303	PI594663	9275	1.239924e+00	20046	10771
DCv2	PI407303	PI594675	10906	1.088978e+00	20046	9140
DCv2	PI407303	PI594728A	10275	1.143295e+00	20046	9771
DCv2	PI407303	PI594743	12063	1.181234e+00	20046	7983
DCv2	PI407303	PI594758B	8985	1.239376e+00	20046	11061
DCv2	PI407303	PI594758C	9524	1.232566e+00	20046	10522
DCv2	PI407303	PI594764	10577	1.210200e+00	20046	9469
DCv2	PI407303	PI597407A	11488	1.030642e+00	20046	8558
DCv2	PI407303	PI597469	10733	1.146670e+00	20046	9313
DCv2	PI407303	PI603188	11978	1.149115e+00	20046	8068
DCv2	PI407303	PI603366	12381	1.155981e+00	20046	7665
DCv2	PI407303	PI603369	12068	1.155727e+00	20046	7978
DCv2	PI407303	PI603371	11843	1.129460e+00	20046	8203
DCv2	PI407303	PI603443B	9000	1.531203e+00	20046	11046
DCv2	PI407303	PI603490	9540	1.503681e+00	20046	10506
DCv2	PI407303	PI603519	11091	1.155023e+00	20046	8955
DCv2	PI407303	PI603626	10376	1.217335e+00	20046	9670
DCv2	PI407303	PI603663	10834	1.156691e+00	20046	9212
DCv2	PI407303	PI603724E	10171	1.210890e+00	20046	9875
DCv2	PI407303	PI603768	10793	1.132047e+00	20046	9253
DCv2	PI407303	PI605789B	10546	1.143998e+00	20046	9500
DCv2	PI407303	PI605800A	10865	1.106810e+00	20046	9181
DCv2	PI407303	PI605826A	10919	1.126163e+00	20046	9127
DCv2	PI407303	PI605845B	11162	1.077912e+00	20046	8884
DCv2	PI407303	PI605846B	11207	1.099187e+00	20046	8839
DCv2	PI407303	PI605847	10301	1.129293e+00	20046	9745
DCv2	PI407303	PI605856	10488	1.127777e+00	20046	9558
DCv2	PI407303	PI605877D	10883	1.100603e+00	20046	9163
DCv2	PI407303	PI605898	10294	1.130264e+00	20046	9752
DCv2	PI407303	PI606380A	10906	1.110676e+00	20046	9140
DCv2	PI407303	PI606390A	10707	1.126126e+00	20046	9339
DCv2	PI407303	PI612616	11357	9.502117e-01	20046	8689
DCv2	PI407303	PI612706A	11670	1.043791e+00	20046	8376
DCv2	PI407303	PI612720A	11786	1.026037e+00	20046	8260
DCv2	PI407303	PI612734	11231	1.085578e+00	20046	8815
DCv2	PI407303	PI612761B	9010	1.628722e+00	20046	11036
DCv2	PI407303	PI615446	7788	1.324641e+00	20046	12258
DCv2	PI407303	PI615458	10451	1.101633e+00	20046	9595
DCv2	PI407303	PI615469	10611	1.051218e+00	20046	9435
DCv2	PI407303	PI615489	9991	1.314899e+00	20046	10055
DCv2	PI407303	PI615518	10720	1.166757e+00	20046	9326
DCv2	PI407303	PI615555	14352	1.158975e+00	20046	5694
DCv2	PI407303	PI628804	12007	1.144080e+00	20046	8039
DCv2	PI407303	PI628843	11045	1.167460e+00	20046	9001
DCv2	PI407303	PI631437	11137	1.243685e+00	20046	8909
DCv2	PI407303	PI632639C	10973	1.114501e+00	20046	9073
DCv2	PI407303	PI632652	10521	1.113536e+00	20046	9525
DCv2	PI407303	PI632659	10508	1.113939e+00	20046	9538
DCv2	PI407303	PI632939	9991	1.315159e+00	20046	10055
DCv2	PI407303	PI634761	19865	7.546591e-01	20046	181
DCv2	PI407303	PI639531	11949	9.468866e-01	20046	8097
DCv2	PI407303	PI639547	9366	1.291808e+00	20046	10680
DCv2	PI407303	PI647086	11174	1.142053e+00	20046	8872
DCv2	PI407303	FC31572-3	12641	1.145719e+00	20046	7405
DCv2	PI407303	FC31579	13238	1.100202e+00	20046	6808
DCv2	PI407303	FC31630	9388	1.576380e+00	20046	10658
DCv2	PI407303	FC31678	13248	1.099733e+00	20046	6798
DCv2	PI407303	FC31684	13215	1.028820e+00	20046	6831
DCv2	PI407303	FC31685	12352	1.184254e+00	20046	7694
DCv2	PI407303	FC31697	13418	1.225714e+00	20046	6628
DCv2	PI407303	FC31702	12350	1.184224e+00	20046	7696
DCv2	PI407303	FC31715	12695	1.106460e+00	20046	7351
DCv2	PI407303	FC31946	12626	1.143845e+00	20046	7420
DCv2	PI407303	FC32033	10567	1.202738e+00	20046	9479
DCv2	PI407303	FC32141	11412	1.001551e+00	20046	8634
DCv2	PI407303	FC33243	14056	1.096421e+00	20046	5990
DCv2	PI407303	FC33243-1	14080	1.090937e+00	20046	5966
DCv2	PI407303	FC33243-2	14081	1.090758e+00	20046	5965
DCv2	PI407303	PI19986	10822	9.785737e-01	20046	9224
DCv2	PI407303	PI30594	10782	1.292111e+00	20046	9264
DCv2	PI407303	PI30599	11950	1.116601e+00	20046	8096
DCv2	PI407303	PI30600	11175	1.221015e+00	20046	8871
DCv2	PI407303	PI36653	9987	1.306668e+00	20046	10059
DCv2	PI407303	PI47131	10045	1.349695e+00	20046	10001
DCv2	PI407303	PI54583	11658	1.030391e+00	20046	8388
DCv2	PI407303	PI54591	10490	1.315768e+00	20046	9556
DCv2	PI407303	PI54592	12216	1.106426e+00	20046	7830
DCv2	PI407303	PI54606-1	11475	1.137868e+00	20046	8571
DCv2	PI407303	PI54619	11671	1.069732e+00	20046	8375
DCv2	PI407303	PI54818	12211	1.123663e+00	20046	7835
DCv2	PI407303	PI54855	10601	1.040557e+00	20046	9445
DCv2	PI407303	PI59849	11156	1.008671e+00	20046	8890
DCv2	PI407303	PI61944	11227	1.138592e+00	20046	8819
DCv2	PI407303	PI61947	11255	1.132096e+00	20046	8791
